addressRegion,latitude,longitude,price,property-beds,property-baths,property-sqft,Acreage,Basement,Bath,Exterior,Exterior Features,Features,Fireplace,Heating,Partial Bathroom,Property Type,Roof,Sewer,Square Footage,Subdivision,Type,Parking,Flooring,Parking Features,Fireplace Features,MLS,has_fireplace,has_garage,dist_to_toronto_km,region_median_price
4,47.0630766,-55.1752022,350000.0,4.0,3.0,2073.0,0.6,382,0.0,2135,2135,1814,155,1143,0.0,8,112,76,2073.0,1115,8,1599,1061,1599,434,1280985,1,1,1920.4444670626826,199900.0
4,47.6317086,-52.8291739,225000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1281014,1,0,2099.541943258925,199900.0
4,47.216297,-53.96611,339900.0,2.0,2.0,1180.0,0.6,382,0.0,2135,2135,2378,281,929,0.0,8,112,76,1180.0,1115,8,2159,1307,2159,494,1281015,1,0,2012.4528190336096,199900.0
4,47.5670783,-52.7091278,779900.0,2.0,3.0,2111.0,0.6,382,1.0,1513,1513,2378,155,1277,1.0,1,112,76,2111.0,1115,1,2159,987,2159,434,1281019,1,0,2108.2854916465394,199900.0
7,44.3155465,-79.7234123,599800.0,2.0,2.0,,0.6,382,1.0,1498,1498,2375,281,1023,1.0,1,112,120,1415.0,1115,1,2156,1576,2156,494,S11926950,1,0,73.16965737778825,775000.0
7,44.4929253,-81.362901,1099000.0,3.0,3.0,,0.6,367,1.0,2225,2225,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11927025,1,1,179.83887267888196,775000.0
7,44.3477748,-78.0720004,849900.0,5.0,3.0,,0.6,270,1.0,2135,2135,1858,155,1058,1.0,8,112,105,1415.0,1115,8,1643,1576,1643,494,X11926927,1,1,128.3030585058744,775000.0
7,44.3181953,-78.3134308,519000.0,2.0,2.0,,0.6,382,1.0,1106,1106,1386,281,297,1.0,1,112,38,1415.0,1115,1,1208,1576,1208,494,X11926666,1,0,110.79751664490914,775000.0
7,45.9147644,-82.4700699,275000.0,3.0,1.0,,0.6,302,1.0,1262,1262,2116,155,820,1.0,8,81,76,1415.0,1115,8,1900,895,1900,490,2120394,1,0,345.3605694262254,775000.0
7,45.2606385,-81.6587207,199000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11926796,1,0,249.43338308394053,775000.0
7,44.3612341,-79.6360348,1159900.0,4.0,4.0,3877.0,0.6,270,1.0,1561,1561,1692,155,1023,1.0,8,112,76,3877.0,433,8,1477,1576,1477,466,40690969,1,1,75.90859345667616,775000.0
7,44.525489,-79.9809325,899000.0,3.0,3.0,,0.6,368,1.0,2135,2135,1632,281,1023,1.0,8,112,95,1415.0,1115,8,1417,1228,1417,494,S11926707,1,1,102.84096607616036,775000.0
7,44.34301583,-80.16060363,400000.0,3.0,0.0,,23.33,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,538,10,2159,1576,2159,494,40690473,1,0,93.86539309780426,775000.0
4,47.613672,-52.869932,84900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1281010,1,0,2096.4144350303077,199900.0
7,44.4562912,-78.6145935,279900.0,2.0,1.0,,0.6,382,1.0,1262,1262,1716,281,1058,1.0,8,112,120,1415.0,1115,8,1501,1576,1501,494,X11926820,1,0,104.91942665556871,775000.0
7,44.2955132,-78.3584213,729900.0,4.0,3.0,,0.6,161,1.0,408,408,311,155,328,1.0,8,112,38,1415.0,1115,8,302,1576,302,494,X11926807,1,1,106.42381891953411,775000.0
7,45.122899,-79.759627,499900.0,2.0,1.0,1380.0,2.17,363,1.0,1939,1939,2378,155,632,1.0,8,112,105,1380.0,830,8,2159,1576,2159,453,40689936,1,0,160.776579047005,775000.0
7,44.5367301,-80.3788348,795000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,95,1415.0,1115,10,2159,1576,2159,494,X11926614,1,0,121.49679620909923,775000.0
7,44.6445389,-77.5476456,179900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11926652,1,0,181.25444698816614,775000.0
7,45.9776077,-81.9339371,399900.0,3.0,2.0,,0.6,302,1.0,2152,2152,2116,281,1069,1.0,8,97,76,1415.0,1115,8,1900,1512,1900,494,2120426,1,0,322.54257161473015,775000.0
4,47.49526,-52.82697,694900.0,3.0,3.0,3126.0,0.6,382,1.0,2135,2135,1632,155,1080,1.0,8,112,76,3126.0,1115,8,1417,1292,1417,494,1280840,1,1,2099.1904787095114,199900.0
4,47.674672,-52.725606,99900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1280994,1,0,2107.4749887163157,199900.0
7,44.6738802,-79.1131426,949999.0,4.0,2.0,,0.6,250,1.0,2135,2135,2378,155,996,1.0,8,112,105,1415.0,1115,8,2159,1576,2159,494,X11926488,1,0,110.67944548588245,775000.0
7,44.468039,-80.261074,3750000.0,6.0,6.0,,0.6,280,1.0,2225,2225,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,S11926451,1,1,109.65162882393932,775000.0
7,44.483766,-77.6816332,364900.0,3.0,2.0,,0.6,317,1.0,2135,2135,2378,281,1023,1.0,8,112,95,1415.0,1115,8,2159,1576,2159,494,X11926601,1,0,162.56257795954627,775000.0
7,44.2982445,-78.3244171,318000.0,3.0,1.0,,0.6,302,1.0,2098,2098,2378,281,1023,1.0,8,112,95,1415.0,1115,8,2159,1576,2159,494,X11926483,1,0,108.75020636129643,775000.0
7,44.4338493,-79.1606293,589900.0,2.0,1.0,,0.6,250,1.0,2135,2135,1858,281,1023,1.0,8,112,95,1415.0,1115,8,1643,1206,1643,494,N11926519,1,1,83.81142696304633,775000.0
7,44.5804668,-80.9535961,589000.0,4.0,3.0,,0.6,271,1.0,1551,1551,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11926455,1,1,157.96471465767064,775000.0
4,47.5426186,-52.9020691,449000.0,3.0,3.0,3085.0,0.6,382,1.0,2135,2135,1692,155,929,1.0,8,112,76,3085.0,1115,8,1477,1128,1477,434,1281003,1,1,2093.723922338433,199900.0
7,48.4796028,-81.2106934,539000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,822,1.0,7,112,120,1415.0,1115,7,2159,1576,2159,494,T11926438,1,0,549.4606729501763,775000.0
7,44.5368674,-80.4068309,1749000.0,4.0,3.0,,0.6,301,1.0,1561,1561,1638,155,1023,1.0,8,112,95,1415.0,1115,8,1423,1576,1423,494,X11926412,1,1,122.95735510793467,775000.0
7,45.6012383,-81.972168,220000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2177,281,328,1.0,10,112,120,1415.0,1115,10,1961,1576,1961,494,2119401,1,0,293.38585406047935,775000.0
7,46.3772392,-79.9143829,1245000.0,4.0,3.0,,0.6,282,1.0,1537,1537,1632,155,1023,1.0,8,112,95,1415.0,1115,8,1417,1576,1417,494,X11879108,1,1,300.4245231613383,775000.0
7,46.3385696,-79.4475708,199900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,95,1415.0,1115,10,2159,1576,2159,494,X10708036,1,0,293.419360946716,775000.0
4,47.6132695,-52.8698282,159900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1281002,1,0,2096.420545682345,199900.0
7,46.6724739,-80.755661,499900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2213,281,328,1.0,10,112,120,1415.0,1115,10,1997,1576,1997,494,2120432,1,0,347.1648626679548,775000.0
4,47.520929,-52.765128,329900.0,6.0,2.0,2340.0,0.6,382,0.0,2135,2135,2378,281,632,0.0,8,112,76,2340.0,1115,8,2159,1256,2159,494,1280552,1,0,2103.921142335527,199900.0
7,46.5606737,-80.8655648,1399000.0,3.0,0.0,,0.6,302,1.0,2226,2226,2116,281,872,1.0,7,112,76,1415.0,1115,7,1900,1576,1900,494,2120431,1,0,338.21512661940966,775000.0
7,46.2675356,-83.4078015,429900.0,4.0,1.0,,42.25,371,0.0,2034,2034,1793,155,1056,0.0,8,112,105,1415.0,1115,8,1578,1576,1578,489,SM250081,1,1,425.1808673180406,775000.0
7,46.6694832,-80.7590485,499900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2213,281,328,1.0,10,112,120,1415.0,1115,10,1997,1576,1997,494,2120414,1,0,346.9304910435003,775000.0
7,45.7992191,-81.8516805,199900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2116,281,328,1.0,10,112,120,1415.0,1115,10,1900,1576,1900,494,2120418,1,0,303.2338578746555,775000.0
7,46.6700974,-80.7597275,499900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2213,281,328,1.0,10,112,120,1415.0,1115,10,1997,1576,1997,494,2120419,1,0,347.01163250319144,775000.0
7,44.5033039,-78.2148957,599000.0,4.0,2.0,,0.6,247,1.0,2135,2135,1858,155,1049,1.0,8,112,105,1415.0,1115,8,1643,1292,1643,438,X11926319,1,1,130.12622833062207,775000.0
7,44.3045044,-79.566391,1348000.0,6.0,4.0,,0.6,280,1.0,1561,1561,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,972,1477,494,N11926261,1,1,68.52261096225054,775000.0
7,44.4854469,-80.1602097,274900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,105,1415.0,1115,10,2159,1576,2159,494,S11926353,1,0,106.3651452643117,775000.0
7,46.1931462,-79.5101369,598900.0,3.0,1.0,1078.0,1.04,363,1.0,2135,2135,1858,155,1058,1.0,8,112,105,1078.0,542,8,1643,1576,1643,433,40689768,1,1,277.36059444893607,775000.0
7,48.1524582,-80.022438,232500.0,4.0,3.0,,0.6,250,1.0,2135,2135,1858,281,1023,1.0,8,112,95,1415.0,1115,8,1643,1576,1643,494,T11926374,1,1,497.4210210852553,775000.0
7,44.2932055,-77.5619912,519900.0,2.0,2.0,,0.6,270,1.0,2098,2098,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11926365,1,1,161.1386587945911,775000.0
7,44.3128777,-78.3298035,509900.0,3.0,1.0,,0.6,367,1.0,2135,2135,2378,155,1023,1.0,8,112,95,1415.0,1115,8,2159,1115,2159,494,X11926304,1,0,109.40736024230594,775000.0
4,47.416137,-53.348121,339900.0,3.0,2.0,770.0,0.6,382,1.0,939,939,623,155,215,1.0,8,112,55,770.0,1115,8,533,516,533,268,1280963,1,1,2059.7447205948897,199900.0
4,47.589652,-52.689319,800000.0,4.0,3.0,3669.0,0.6,382,1.0,2135,2135,1692,155,1293,1.0,8,112,76,3669.0,1115,8,1477,993,1477,494,1280986,1,1,2109.853389843173,199900.0
7,44.4070473,-79.6604614,850000.0,6.0,6.0,,0.6,277,1.0,1561,1561,2099,281,1023,1.0,8,112,95,1415.0,1115,8,1883,1576,1883,494,S11926235,1,1,81.32863284022463,775000.0
7,44.5806441,-79.5159395,429000.0,2.0,2.0,,0.6,250,1.0,2135,2135,1692,281,1023,1.0,8,112,105,1415.0,1115,8,1477,1576,1477,494,S11926218,1,1,98.35919741087775,775000.0
7,44.4408073,-78.7739105,479000.0,3.0,2.0,,0.6,371,1.0,2123,2123,2378,281,1058,1.0,8,112,105,1415.0,1115,8,2159,1576,2159,494,X11926184,1,0,96.37056314599019,775000.0
4,47.5276734,-52.9369649,425000.0,3.0,2.0,2218.0,0.6,382,0.0,2135,2135,1858,155,632,0.0,8,112,76,2218.0,1115,8,1643,1109,1643,494,1280967,1,1,2091.049406970257,199900.0
4,49.290897,-53.586573,169900.0,3.0,2.0,2174.0,0.6,382,1.0,1958,1958,1858,281,928,1.0,8,112,76,2174.0,1115,8,1643,1271,1643,494,1280977,1,1,2059.75161045617,199900.0
4,47.5765063,-53.3225066,169900.0,2.0,1.0,845.0,0.6,382,0.0,2135,2135,2378,281,1396,0.0,8,112,76,845.0,1115,8,2159,1195,2159,494,1280993,1,0,2062.3410119943605,199900.0
4,47.565748,-53.682547,509000.0,5.0,3.0,3204.0,0.6,382,1.0,2135,2135,1858,281,929,1.0,8,112,115,3204.0,1115,8,1643,1019,1643,494,1280966,1,1,2035.3041935748693,199900.0
4,47.860845,-53.931018,199900.0,5.0,6.0,3325.0,0.6,382,1.0,1551,1551,2378,155,631,1.0,8,112,76,3325.0,1115,8,2159,1260,2159,490,1280980,1,0,2018.581303716831,199900.0
7,44.6225967,-79.5039825,879000.0,3.0,3.0,,0.6,266,1.0,1551,1551,1692,155,632,1.0,8,112,105,1415.0,1115,8,1477,1576,1477,494,S11926111,1,1,102.92282176323494,775000.0
7,44.736779,-81.132734,599000.0,3.0,2.0,,0.6,326,1.0,2125,2125,1858,281,1023,1.0,8,112,95,1415.0,1115,8,1643,1576,1643,494,X11926130,1,1,179.87571690016955,775000.0
7,47.5064659,-79.6814117,289900.0,3.0,2.0,,0.6,367,1.0,2135,2135,1858,281,1023,1.0,8,112,95,1415.0,1115,8,1643,1576,1643,494,T11926142,1,1,423.8246271111056,775000.0
7,44.394023,-79.522442,1100000.0,5.0,3.0,,0.6,271,1.0,2135,2135,1632,155,1023,1.0,8,112,105,1415.0,1115,8,1417,1442,1417,494,N11926079,1,1,77.78980410878127,775000.0
4,49.258267,-55.046867,85500.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,1115,10,2159,1576,2159,494,1280586,1,0,1954.4291483624265,199900.0
7,44.69272434,-79.69768366,1950000.0,3.0,0.0,,260.0,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1176,10,2159,1576,2159,494,40690912,1,0,112.90790806124944,775000.0
4,47.604758,-52.750754,449900.0,4.0,2.0,2196.0,0.6,382,0.0,2135,2135,1592,281,1145,0.0,8,112,76,2196.0,1115,8,1377,1055,1377,494,1280858,1,1,2105.3070512767104,199900.0
7,46.4639702,-80.9911136,674900.0,3.0,2.0,,0.6,306,1.0,1498,1498,1692,281,590,1.0,8,81,76,1415.0,1115,8,1477,1368,1477,494,2120424,1,1,331.7395081565799,775000.0
7,46.6727104,-80.754631,499900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2213,281,328,1.0,10,112,120,1415.0,1115,10,1997,1576,1997,494,2120410,1,0,347.1651602480396,775000.0
4,49.258477,-55.046674,58500.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,1115,10,2159,1576,2159,494,1280587,1,0,1954.4466965680745,199900.0
7,44.5696449,-78.9278564,938000.0,4.0,2.0,,0.6,250,1.0,2225,2225,2099,155,1058,1.0,8,112,105,1415.0,1115,8,1883,1576,1883,494,X11926083,1,1,103.78120498101258,775000.0
4,49.258281,-55.046931,93000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,1115,10,2159,1576,2159,494,1280585,1,0,1954.4248111926827,199900.0
4,47.6171099,-52.8295943,79900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1280860,1,0,2099.4501023403,199900.0
7,44.3094177,-79.5695953,1399900.0,6.0,5.0,,0.6,277,1.0,1537,1537,1632,155,1023,1.0,8,112,95,1415.0,1115,8,1417,1069,1417,494,N11926020,1,1,69.10835942359239,775000.0
7,44.4762459,-80.2328796,925000.0,3.0,3.0,,0.6,372,2.0,1561,1561,2099,281,1023,2.0,8,112,95,1415.0,1115,8,1883,1576,1883,494,S11926068,1,1,108.97195524273883,775000.0
7,44.3489342,-79.0428848,765000.0,3.0,2.0,,0.6,325,1.0,1561,1561,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,981,1477,494,N11926066,1,1,77.60174407163397,775000.0
4,47.56287,-52.71621,324900.0,3.0,2.0,1528.0,0.6,382,1.0,2135,2135,2378,155,632,1.0,8,112,76,1528.0,1115,8,2159,1307,2159,434,1280988,1,0,2107.739185523711,199900.0
7,44.3797684,-79.7287369,779800.0,3.0,3.0,,0.6,271,1.0,1561,1561,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,S11925929,1,1,80.02381910206024,775000.0
7,44.2973747,-79.5512695,1230000.0,4.0,3.0,,0.6,270,1.0,1551,1551,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,N11925926,1,1,67.51804744369724,775000.0
7,44.3731918,-79.7372513,729000.0,3.0,2.0,,0.6,280,1.0,1561,1561,1632,281,1023,1.0,8,112,95,1415.0,1115,8,1417,1576,1417,494,S11925841,1,1,79.56196055915365,775000.0
7,45.3573036,-79.1328506,419900.0,3.0,4.0,,0.6,382,1.0,2225,2225,2167,155,1023,1.0,2,112,120,1415.0,1115,2,1951,1576,1951,494,X11925791,1,1,185.49622898332314,775000.0
7,44.317627,-79.4118195,1699000.0,4.0,3.0,,0.6,250,1.0,2203,2203,1858,155,1023,1.0,8,112,95,1415.0,1115,8,1643,1168,1643,494,N11925676,1,1,68.68349369210885,775000.0
7,44.64512183,-79.54711909,1695000.0,5.0,3.0,3600.0,0.6,270,1.0,2226,2226,1692,155,1023,1.0,8,112,105,3600.0,1172,8,1477,1576,1477,494,40690857,1,1,105.745664689848,775000.0
7,44.3998947,-79.6537094,679000.0,4.0,1.0,,0.6,325,1.0,1561,1561,1716,281,1023,1.0,8,112,95,1415.0,1115,8,1501,1576,1501,494,S11925520,1,0,80.42263707339256,775000.0
7,44.6207123,-79.4350357,699000.0,0.0,0.0,,0.6,382,1.0,2226,2226,2378,281,1412,1.0,8,112,95,1415.0,1115,8,2159,1576,2159,494,S11925505,1,0,102.4166739641372,775000.0
7,44.5033379,-80.2981567,1298000.0,3.0,3.0,,0.6,367,1.0,2211,2211,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11925593,1,1,114.55291323979374,775000.0
7,45.9353867,-79.5761261,219900.0,1.0,1.0,,0.6,382,1.0,2135,2135,2378,281,1416,1.0,8,112,120,1415.0,1115,8,2159,1576,2159,494,X11925600,1,0,248.95137959538852,775000.0
7,44.4737456,-80.0805181,1175000.0,6.0,3.0,,0.6,382,1.0,2135,2135,1858,155,1023,1.0,8,112,95,1415.0,1115,8,1643,1576,1643,494,S11925588,1,1,101.76606659590692,775000.0
7,46.6489143,-81.0012131,499900.0,4.0,2.0,,0.6,302,1.0,1506,1506,2378,155,655,1.0,8,81,76,1415.0,1115,8,2159,1576,2159,393,2120428,1,0,351.0847234332813,775000.0
7,44.3098412,-79.3523788,1190000.0,5.0,5.0,,0.6,280,1.0,1561,1561,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1168,1477,494,N11925432,1,1,67.91812279523953,775000.0
7,44.9272825,-78.7302055,575000.0,4.0,2.0,,0.6,250,1.0,2135,2135,1858,155,1058,1.0,8,112,95,1415.0,1115,8,1643,1549,1643,493,X11925381,1,1,146.5021392671837,775000.0
7,44.498048,-80.221988,3200000.0,5.0,3.0,,0.6,371,1.0,1561,1561,1632,155,1280,1.0,8,112,95,1415.0,1115,8,1417,1576,1417,494,S10436611,1,1,110.3752575516873,775000.0
7,44.3731995,-78.7559204,898000.0,3.0,3.0,,0.6,271,1.0,1561,1561,1692,155,1058,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11925438,1,1,90.85247111827442,775000.0
7,44.4930386,-81.3628131,1059000.0,3.0,3.0,,0.6,367,1.0,2211,2211,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1168,1477,494,X11925324,1,1,179.83880047113053,775000.0
7,44.3653831,-79.6235275,1274900.0,5.0,5.0,,0.6,271,1.0,1561,1561,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,S11925167,1,1,76.11446632929598,775000.0
7,44.3671532,-79.7110519,1390000.0,3.0,1.0,,0.6,325,1.0,1561,1561,2378,281,1023,1.0,8,112,95,1415.0,1115,8,2159,1576,2159,494,S11925150,1,0,78.24042624133176,775000.0
7,44.6016244,-80.5704033,794900.0,4.0,2.0,,0.6,270,1.0,1498,1498,1632,155,821,1.0,8,112,95,1415.0,1115,8,1417,1576,1417,493,X11925189,1,1,137.00372692585842,775000.0
7,45.3481598,-79.2010345,214000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11925192,1,0,183.94436489199316,775000.0
7,44.4764852,-80.2285759,1195000.0,3.0,4.0,,0.6,54,1.0,408,408,339,155,328,1.0,8,112,38,1415.0,1115,8,330,1576,330,494,S11925218,1,1,108.7835236876281,775000.0
4,47.5443683,-52.8005689,499000.0,4.0,4.0,2460.0,0.6,382,1.0,2135,2135,1858,281,632,1.0,8,112,76,2460.0,1115,8,1643,1265,1643,494,1280921,1,1,2101.3447713358423,199900.0
4,47.546806,-53.543314,179900.0,6.0,3.0,2016.0,0.6,382,0.0,1958,1958,2378,281,929,0.0,8,112,115,2016.0,1115,8,2159,1307,2159,494,1280891,1,0,2045.6474348062989,199900.0
7,44.590374,-78.9888229,499900.0,0.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11924979,1,0,104.29907845091039,775000.0
7,44.3671592,-79.7110513,1390000.0,3.0,0.0,,0.5,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,430,10,2159,1576,2159,494,40690211,1,0,78.24104317547081,775000.0
7,44.502128,-81.3689211,1200000.0,4.0,2.0,,0.6,76,1.0,2226,2226,339,281,328,1.0,8,112,38,1415.0,1115,8,330,1576,330,494,X11822917,1,1,180.7499734134833,775000.0
7,46.479187,-81.0121231,419900.0,4.0,2.0,,0.6,302,1.0,2226,2226,2378,281,1069,1.0,8,112,76,1415.0,1115,8,2159,1576,2159,494,2120425,1,0,333.92232867317307,775000.0
7,44.5241919,-80.3236817,2100000.0,4.0,5.0,,0.6,280,1.0,2094,2094,1632,155,1023,1.0,8,112,95,1415.0,1115,8,1417,1576,1417,494,X11925080,1,1,117.62890019664832,775000.0
7,44.297388,-79.551278,1230000.0,4.0,3.0,,0.6,270,1.0,1551,1551,1692,155,1023,1.0,8,112,76,1415.0,941,8,1477,1576,1477,494,40690653,1,1,67.51962399251403,775000.0
7,44.4923008,-77.5028534,995000.0,3.0,2.0,,0.6,367,1.0,2135,2135,1858,281,996,1.0,8,112,105,1415.0,1115,8,1643,1576,1643,494,X11924990,1,1,175.24744113675595,775000.0
7,46.5175896,-80.9854355,45700.0,3.0,0.0,,0.6,382,1.0,2226,2226,2168,281,328,1.0,10,112,76,1415.0,1115,10,1952,1576,1952,494,2120417,1,0,337.08363451081686,775000.0
4,47.538885,-52.889867,595000.0,5.0,4.0,3250.0,0.6,382,1.0,2135,2135,1692,155,928,1.0,8,112,76,3250.0,1115,8,1477,1180,1477,494,1280875,1,1,2094.625281073761,199900.0
7,44.5942824,-78.9908315,599900.0,2.0,1.0,,0.6,382,1.0,2135,2135,2378,281,1412,1.0,8,112,105,1415.0,1115,8,2159,1576,2159,494,X11924829,1,0,104.66126183857135,775000.0
7,44.3672228,-79.7097651,1390000.0,3.0,0.0,,0.66,382,1.0,2226,2226,2378,281,328,1.0,10,112,76,1415.0,430,10,2159,1576,2159,494,40690213,1,0,78.215131614342,775000.0
7,44.3672228,-79.7097651,1390000.0,3.0,3.0,1887.0,0.66,325,1.0,1946,1946,1858,281,1023,1.0,8,112,76,1887.0,430,8,1643,1576,1643,494,40690212,1,1,78.215131614342,775000.0
7,44.3568215,-79.6576727,949000.0,3.0,3.0,1862.0,0.6,367,1.0,1551,1551,1692,155,1023,1.0,8,112,76,1862.0,432,8,1477,1576,1477,478,40690300,1,1,75.88483997232335,775000.0
7,44.4993591,-80.2934265,1389000.0,5.0,4.0,,0.6,270,1.0,2226,2226,1814,155,1280,1.0,8,112,95,1415.0,1115,8,1599,1576,1599,494,X11924783,1,1,113.97298630762674,775000.0
7,44.4780017,-80.2188868,339000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,95,1415.0,1115,10,2159,1576,2159,494,S11924852,1,0,108.44849926896427,775000.0
7,44.52801485,-80.0081479,700000.0,3.0,3.0,1460.0,0.6,367,1.0,1958,1958,1692,281,1023,1.0,8,112,76,1460.0,1624,8,1477,1576,1477,494,40690225,1,1,104.0867162906545,775000.0
4,47.110391,-52.92472,749900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1280805,1,0,2090.90562424252,199900.0
7,44.3162193,-78.3546982,985000.0,4.0,4.0,,0.6,295,1.0,1537,1537,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1338,1477,494,X11924761,1,1,108.0902708544077,775000.0
7,44.3171839,-79.7254436,999000.0,4.0,4.0,,0.6,372,1.0,1561,1561,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1461,1477,494,S11924706,1,1,73.39732280010462,775000.0
7,44.544659,-80.7309495,279900.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11924750,1,0,141.79903543341445,775000.0
7,44.5684092,-80.9257287,559000.0,2.0,2.0,,0.6,270,1.0,1561,1561,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11924693,1,1,155.39892385148733,775000.0
7,45.7736168,-79.3818283,975000.0,4.0,2.0,,0.6,368,1.0,2225,2225,1716,155,1023,1.0,8,112,95,1415.0,1115,8,1501,1576,1501,494,X11924686,1,0,230.5801334428645,775000.0
7,44.5009859,-80.2000472,377000.0,1.0,1.0,,0.6,382,1.0,2094,2094,1632,281,1023,1.0,1,112,120,1415.0,1115,1,1417,1576,1417,494,S11924643,1,1,109.60685214922933,775000.0
7,44.4693108,-80.0883789,330000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,95,1415.0,1115,10,2159,1576,2159,494,S10439788,1,0,101.6886880873205,775000.0
4,47.484669,-53.323323,58000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,1115,10,2159,1576,2159,494,1280871,1,0,2061.877786566227,199900.0
7,44.3085785,-78.3415146,734900.0,3.0,2.0,,0.6,270,1.0,2135,2135,1692,281,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,X11924533,1,1,108.37949534128971,775000.0
7,44.59738356,-79.04511431,987000.0,3.0,0.0,,106.0,382,1.0,2226,2226,2378,281,328,1.0,10,112,80,1415.0,559,10,2159,1576,2159,494,40690233,1,0,103.72377085837503,775000.0
7,44.2995453,-80.0108109,765000.0,3.0,3.0,,0.6,271,1.0,2225,2225,1692,155,1058,1.0,8,112,105,1415.0,1115,8,1477,1048,1477,494,N11924566,1,1,82.65185375861752,775000.0
7,44.4788409,-80.2290133,1169000.0,5.0,3.0,,0.6,325,1.0,1561,1561,1692,155,1023,1.0,8,112,95,1415.0,1115,8,1477,1576,1477,494,S11924553,1,1,109.01194782409162,775000.0
7,44.9165719,-79.7808998,689000.0,3.0,0.0,,0.6,382,1.0,2226,2226,2378,281,328,1.0,10,112,120,1415.0,1115,10,2159,1576,2159,494,X11924507,1,0,138.6297972087818,775000.0
7,44.6240162,-80.8748533,849000.0,4.0,2.0,,0.6,368,1.0,1262,1262,2378,155,996,1.0,8,112,105,1415.0,1115,8,2159,1576,2159,494,X11924560,1,0,156.19180379425376,775000.0
